emp_no,first_name,last_name,to_date,title
421410,Xiaoshan,Schiper,9999-01-01,Technique Leader
421411,Giri,Swist,9999-01-01,Staff
421415,Krassimir,Turnbull,9999-01-01,Senior Staff
421416,Brendon,Nyrup,9999-01-01,Senior Staff
421434,Abdulla,Haraldson,1992-03-29,Engineer
421435,Tze,Tibblin,9999-01-01,Senior Engineer
421438,Jaewoo,Adachi,1992-11-02,Staff
421455,Trygve,Feldmann,9999-01-01,Technique Leader
421461,Francoise,Veeraraghavan,9999-01-01,Senior Engineer
421465,Yongqiao,Pouyioutas,9999-01-01,Senior Engineer
421469,Seongbae,Oxenboll,9999-01-01,Senior Engineer
421474,Kristian,Munro,2001-03-21,Assistant Engineer
421479,Zdislav,Vecchi,9999-01-01,Senior Staff
421481,Jiafu,Chorvat,9999-01-01,Senior Staff
421484,Poornachandra,Masaki,9999-01-01,Senior Engineer
421485,Manibrata,Skrikant,1986-10-11,Staff
421490,Zsolt,Heering,9999-01-01,Technique Leader
421494,Dzung,Kroft,9999-01-01,Senior Staff
421498,Jiann,Poulakidas,1999-10-02,Engineer
421499,Billie,Danecki,9999-01-01,Senior Engineer
421503,Geraldo,Hambrick,9999-01-01,Engineer
421506,Tzvetan,Lindenbaum,9999-01-01,Staff
421511,Boutros,Cooley,1995-08-08,Staff
421516,Shuho,Hooghiemstra,9999-01-01,Senior Engineer
421517,Olivera,Marchesini,1997-12-11,Senior Staff
421519,Kazuhiko,Sommer,9999-01-01,Staff
421520,Lene,Sabnani,9999-01-01,Staff
421523,Ziva,Monarch,9999-01-01,Senior Staff
421524,Muzhong,Felder,9999-01-01,Senior Staff
421526,Syozo,Christianini,9999-01-01,Senior Engineer
421528,Bernardo,Smeets,9999-01-01,Senior Engineer
421529,Mamdouh,Wroclawski,9999-01-01,Senior Staff
421530,Zhensheng,Dalton,9999-01-01,Senior Staff
421536,Sumali,Prochazka,9999-01-01,Technique Leader
421537,Turgut,Koshiba,9999-01-01,Senior Engineer
421540,Annemarie,Ranon,9999-01-01,Senior Staff
421542,Xumin,Kolvik,2000-02-13,Staff
421543,Volkmar,Haddadi,9999-01-01,Senior Staff
421544,Adly,Encarnacion,2002-07-14,Senior Staff
421546,Barun,Flanders,9999-01-01,Senior Engineer
421547,Rasiah,Sudkamp,2000-12-03,Technique Leader
421549,Arvin,Remmers,9999-01-01,Engineer
421550,Manibrata,Antonakopoulos,9999-01-01,Senior Staff
421552,Houman,Sichman,9999-01-01,Senior Engineer
421554,Fei,Asser,9999-01-01,Senior Engineer
421564,Adly,Piancastelli,1998-10-09,Senior Staff
421568,Sachem,Antonakopoulos,9999-01-01,Senior Engineer
421570,Shuji,Taubenfeld,9999-01-01,Senior Staff
421575,JoAnne,Farrag,9999-01-01,Senior Engineer
421577,Behnaam,Kopetz,2000-12-07,Senior Engineer
421586,Gianluca,Veldwijk,9999-01-01,Senior Engineer
421588,Hisao,Pintelas,9999-01-01,Staff
421593,Huai,Bardell,2000-01-27,Senior Engineer
421595,Hongzue,Roccetti,9999-01-01,Senior Engineer
421596,Van,Radivojevic,9999-01-01,Staff
421597,Tzu,Glinert,9999-01-01,Engineer
421599,Kerryn,Tiemann,2000-10-03,Engineer
421600,DeForest,Gerteisen,9999-01-01,Engineer
421604,Aral,Fordan,9999-01-01,Senior Engineer
421608,Poorav,Stifter,1997-05-12,Senior Staff
421621,Berni,Sigstam,9999-01-01,Senior Engineer
421628,Qunsheng,Schwartzbauer,1995-04-05,Senior Staff
421634,Anyuan,Keustermans,9999-01-01,Senior Staff
421637,Danel,Weiland,1997-05-23,Engineer
421638,Kwun,Hopewell,9999-01-01,Senior Engineer
421641,Branimir,Kornyak,9999-01-01,Senior Staff
421642,Valery,Nourani,9999-01-01,Engineer
421644,Manton,Jarecki,1988-08-10,Engineer
421647,Denis,Yurek,9999-01-01,Senior Staff
421652,Hilary,Ramalingam,9999-01-01,Staff
421654,Claude,Ciolek,9999-01-01,Senior Staff
421656,Shaleah,Morton,9999-01-01,Senior Engineer
421659,Martien,Haddadi,9999-01-01,Senior Engineer
421660,Angus,Thebaut,9999-01-01,Staff
421662,Shaw,Deyuan,9999-01-01,Senior Staff
421663,Yishai,Siepmann,9999-01-01,Senior Staff
421665,Gadiel,Servi,9999-01-01,Senior Staff
421666,Moheb,Emmerich,9999-01-01,Senior Staff
421667,Masamitsu,Delgrange,1993-12-23,Staff
421683,Khalil,Heystek,2001-10-18,Senior Staff
421691,Zhigen,Hofstetter,9999-01-01,Senior Staff
421692,Vesna,Straney,9999-01-01,Technique Leader
421695,Theron,Merel,1999-07-14,Senior Staff
421697,Marko,Iwayama,9999-01-01,Senior Staff
421698,Flemming,Billawala,9999-01-01,Senior Staff
421708,Rayond,Honglei,1998-06-12,Assistant Engineer
421710,Vugranam,Pillow,9999-01-01,Senior Staff
421711,Zhongwei,Kalloufi,9999-01-01,Senior Staff
421712,Marla,Grandbois,9999-01-01,Senior Engineer
421716,Bedir,Bhattacharjee,9999-01-01,Senior Staff
421720,Thodoros,Erde,9999-01-01,Senior Staff
421721,Shao,Reinhart,1994-01-03,Staff
421723,Ymte,Olano,9999-01-01,Senior Staff
421729,Jianhua,Einsfeld,9999-01-01,Senior Engineer
421730,Vishwani,Feldhoffer,9999-01-01,Senior Engineer
421736,Ramzi,Schusler,9999-01-01,Senior Engineer
421738,Bluma,Olano,2001-10-17,Staff
421739,Shahar,Bisiani,9999-01-01,Technique Leader
421740,Shin,Jarecki,9999-01-01,Senior Engineer
421742,Sibyl,Terekhov,9999-01-01,Senior Engineer
421745,Faiza,Zeilberger,1997-04-14,Staff
421746,Barton,Sambasivam,9999-01-01,Staff
421749,Dietrich,Calkin,9999-01-01,Engineer
421754,Pasqua,Matzen,9999-01-01,Senior Staff
421757,Honesty,Shackel,1997-06-23,Senior Staff
421763,Ingmar,Verhaegen,9999-01-01,Senior Engineer
421768,Ennio,Menhoudj,9999-01-01,Staff
421770,Filipe,Buescher,9999-01-01,Technique Leader
421773,Kwangjo,Makinen,2001-09-09,Engineer
421775,Gretta,Baak,9999-01-01,Staff
421776,Eckart,Cummings,9999-01-01,Engineer
421787,Yifei,Lunn,9999-01-01,Senior Engineer
421788,Susumu,Doering,2000-07-23,Engineer
421792,Bernt,Maliniak,9999-01-01,Senior Staff
421796,Yakkov,Apsitis,9999-01-01,Senior Staff
421801,Jeanna,McConalogue,9999-01-01,Senior Staff
421805,Uri,Ghemri,9999-01-01,Senior Staff
421806,Volkmar,Oberman,9999-01-01,Engineer
421807,Jianhao,Szemeredi,1990-04-18,Staff
421817,Giap,Perez,9999-01-01,Senior Engineer
421822,Mario,Rodham,9999-01-01,Engineer
421829,Przemyslawa,Fujisaki,9999-01-01,Senior Engineer
421832,Leszek,Brizzi,9999-01-01,Engineer
421836,Phuoc,Eugenio,9999-01-01,Senior Staff
421839,Rosli,Bennet,9999-01-01,Senior Staff
421844,Satosi,Gronowski,9999-01-01,Senior Staff
421846,Gunilla,Einsfeld,9999-01-01,Senior Engineer
421849,Zhenhua,Pileggi,9999-01-01,Senior Engineer
421851,Olivera,Beidas,9999-01-01,Senior Engineer
421854,Mitsuyuki,Guting,2002-02-19,Assistant Engineer
421856,Mona,Suomi,9999-01-01,Senior Engineer
421859,Renee,Heyers,9999-01-01,Senior Staff
421860,Masali,Cyre,9999-01-01,Senior Engineer
421863,Terresa,Cincotta,9999-01-01,Engineer
421865,Hisao,Kalefeld,9999-01-01,Engineer
421866,Larisa,Perin,1997-05-14,Assistant Engineer
421869,Inderjeet,Norsworthy,1992-10-14,Engineer
421871,Mohua,Chachaty,9999-01-01,Senior Engineer
421876,Tzu,Rijckaert,9999-01-01,Senior Staff
421877,Van,Peir,9999-01-01,Engineer
421881,Prodip,Mandell,1997-12-16,Engineer
421886,Holgard,Gelosh,9999-01-01,Senior Engineer
421887,Jongsuk,Zizka,9999-01-01,Engineer
421888,Prasadram,Lanteri,9999-01-01,Engineer
421889,Mack,Demir,2001-04-13,Technique Leader
421894,Krassimir,Zastre,9999-01-01,Senior Staff
421895,Danny,Heiserman,2002-03-09,Senior Engineer
421896,Serif,Chinin,9999-01-01,Senior Engineer
421902,Ingmar,Francisci,9999-01-01,Senior Engineer
421904,Shigeaki,Nergos,2000-06-02,Senior Engineer
421910,Fumiyo,Reeker,9999-01-01,Senior Staff
421913,Nishit,Stifter,9999-01-01,Engineer
421914,Woody,Velasco,9999-01-01,Senior Engineer
421917,Sverrir,Weiland,9999-01-01,Senior Staff
421920,Baruch,Figueira,9999-01-01,Senior Engineer
421924,Phule,Puppe,9999-01-01,Senior Engineer
421930,Chiradeep,Mateescu,9999-01-01,Senior Staff
421931,Shiv,Minakawa,9999-01-01,Senior Staff
421933,Mabhin,Czaja,9999-01-01,Engineer
421940,Marek,Covnot,9999-01-01,Senior Staff
421942,Jaana,Luft,9999-01-01,Senior Staff
421943,Rasiah,Thombley,1994-11-29,Senior Engineer
421946,Mohamadou,Sambasivam,9999-01-01,Senior Staff
421948,Marl,Chorvat,9999-01-01,Senior Staff
421954,Leandro,Reeker,9999-01-01,Staff
421955,Hilary,Benner,9999-01-01,Senior Staff
421956,Kotesh,Hedayat,9999-01-01,Senior Staff
421958,King,Szilard,1992-02-05,Engineer
421963,Shir,Setia,9999-01-01,Staff
421967,Fumitake,McDermid,1997-01-25,Staff
421970,Masaki,Pollacia,9999-01-01,Engineer
421975,Hyuckchul,Eastman,9999-01-01,Senior Staff
421984,Lena,Gulik,9999-01-01,Senior Engineer
421985,Kien,Peternell,9999-01-01,Staff
421986,Gritta,Furudate,9999-01-01,Senior Staff
421989,Arunas,Stamatiou,1999-05-09,Assistant Engineer
421993,Honglan,Birsak,9999-01-01,Senior Staff
421994,Lubomir,Cyre,9999-01-01,Senior Engineer
421996,Zvonko,Theuretzbacher,9999-01-01,Senior Staff
421999,Mark,Perng,9999-01-01,Senior Engineer
422001,Georgy,Nitsche,9999-01-01,Senior Engineer
422005,Avishai,Stentiford,1998-03-22,Senior Engineer
422009,LiMin,Vieth,9999-01-01,Senior Engineer
422010,Alair,Baba,1997-07-11,Technique Leader
422011,Stafford,Jeansoulin,9999-01-01,Staff
422012,Avishai,Versino,9999-01-01,Senior Engineer
422017,Deborah,Eiron,2001-04-18,Senior Engineer
422018,Yucai,Loncour,9999-01-01,Engineer
422020,Sigeru,Zwicker,9999-01-01,Senior Engineer
422024,Ranan,Tsukuda,1995-06-30,Senior Staff
422029,Aiman,Soicher,9999-01-01,Senior Staff
422033,Basim,Butterworth,9999-01-01,Senior Staff
422034,Theirry,Iivonen,9999-01-01,Senior Staff
422038,Matt,Merlo,9999-01-01,Staff
422042,Domenick,Roisin,9999-01-01,Senior Engineer
422044,Murthy,Pokrovskii,9999-01-01,Senior Staff
422045,Arch,Herath,2001-03-16,Staff
422046,Kyoichi,Parfitt,9999-01-01,Senior Engineer
422049,Vesna,Oberman,9999-01-01,Senior Staff
422052,Fumiyo,Fetvedt,1995-08-21,Technique Leader
422056,Wonhee,Murrill,9999-01-01,Senior Engineer
422057,Mahmut,Shiratori,9999-01-01,Senior Staff
422058,Xiping,Selenyi,9999-01-01,Senior Staff
422063,Danny,Monkewich,2002-05-01,Senior Engineer
422066,Aleksander,Berendt,9999-01-01,Senior Engineer
422076,Naftaly,Denis,2001-06-12,Engineer
422078,Yuichiro,Ratnaker,9999-01-01,Staff
422083,Fusako,Kowalchuk,9999-01-01,Senior Staff
422084,Guenter,Ranai,9999-01-01,Senior Staff
422086,Malu,Yemenis,1999-03-03,Senior Staff
422090,Lene,Panwar,9999-01-01,Senior Engineer
422094,Fuqing,Pardalos,9999-01-01,Senior Engineer
422097,Freyja,Rassart,9999-01-01,Senior Staff
422100,Kotesh,Aingworth,9999-01-01,Senior Engineer
422101,Fumino,Thummel,9999-01-01,Senior Engineer
422105,Yongdong,Zykh,9999-01-01,Senior Staff
422106,Taegyun,Standera,9999-01-01,Senior Engineer
422107,Hatem,Silva,9999-01-01,Senior Staff
422112,Marlo,Champarnaud,9999-01-01,Senior Engineer
422117,Subhash,Gill,9999-01-01,Engineer
422123,Tsutomu,Bratten,9999-01-01,Technique Leader
422124,Leandro,Birch,9999-01-01,Senior Engineer
422130,Arun,Ranai,1998-02-27,Engineer
422131,Adin,Kleiser,9999-01-01,Engineer
422133,Collette,Brattka,9999-01-01,Senior Staff
422137,Gladys,Sinitsyn,9999-01-01,Senior Staff
422141,Hailing,Smailagic,9999-01-01,Senior Engineer
422150,Felicidad,Lundstrom,9999-01-01,Senior Engineer
422151,Keiichiro,Berstel,9999-01-01,Senior Staff
422152,Achilleas,Peek,1996-05-22,Engineer
422156,Chikara,Cardazo,9999-01-01,Staff
422159,Tru,Beutelspacher,9999-01-01,Senior Engineer
422161,Malu,Riefers,9999-01-01,Senior Staff
422162,Pascal,Blokdijk,9999-01-01,Senior Engineer
422168,Zhilian,Birrer,9999-01-01,Engineer
422173,Baocai,Majewski,9999-01-01,Senior Engineer
422180,Dekang,Christ,9999-01-01,Senior Engineer
422184,Changho,Vesel,9999-01-01,Technique Leader
422193,Mabhin,Farris,1991-08-12,Staff
422200,Roselyn,Majewski,9999-01-01,Senior Engineer
422201,Atreyi,Schade,9999-01-01,Senior Staff
422202,Brendon,Cromarty,1994-02-11,Senior Staff
422205,Mandell,Kamber,9999-01-01,Senior Engineer
422208,Shietung,Constantine,9999-01-01,Senior Engineer
422209,Tsz,Rosin,9999-01-01,Senior Staff
422210,Goa,Pocchiola,9999-01-01,Senior Staff
422211,Syozo,Rissland,1997-05-16,Staff
422216,Toshimitsu,Felcyn,9999-01-01,Senior Engineer
422220,Fabrizio,Kamble,9999-01-01,Staff
422221,Jagoda,Babu,9999-01-01,Engineer
422222,Kasturi,Pappas,9999-01-01,Engineer
422223,Zine,Madeira,9999-01-01,Technique Leader
422227,Francoise,Brizzi,9999-01-01,Senior Engineer
422229,Subbu,Kawashima,9999-01-01,Senior Engineer
422231,Syozo,Morrin,9999-01-01,Senior Staff
422232,Gaetan,Taubman,9999-01-01,Staff
422233,Aemilian,Koshino,9999-01-01,Senior Staff
422236,Leif,Varman,2002-01-12,Senior Engineer
422238,Masoud,Kaltofen,9999-01-01,Senior Engineer
422241,Roselyn,Ponthieu,9999-01-01,Senior Engineer
422243,Yuuichi,Rosar,9999-01-01,Staff
422244,Leon,Zeilberger,9999-01-01,Senior Staff
422245,Utz,Ginneken,9999-01-01,Senior Staff
422246,Francesca,Kusakari,9999-01-01,Senior Staff
422257,Jeanne,Isard,9999-01-01,Staff
422260,Phule,Bojadziev,9999-01-01,Engineer
422264,Xiaocheng,Merlo,9999-01-01,Engineer
422265,Moni,Muhling,9999-01-01,Senior Staff
422269,Muneo,Peck,1992-12-29,Staff
422280,Garnet,Salinas,9999-01-01,Technique Leader
422296,Kazuhide,Birch,9999-01-01,Senior Engineer
422298,Vishu,Sabnani,9999-01-01,Engineer
422299,Khalid,Pleszkun,9999-01-01,Technique Leader
422304,Manton,Warwick,9999-01-01,Senior Engineer
422305,Cristinel,Moehrke,1988-10-23,Senior Engineer
422308,Venkatesan,Coorg,9999-01-01,Staff
422309,Fun,Perry,9999-01-01,Senior Engineer
422310,Mircea,Baby,9999-01-01,Senior Staff
422316,Rasikan,Genther,1994-10-20,Engineer
422322,Fox,Munos,9999-01-01,Technique Leader
422323,Kauko,Luca,9999-01-01,Senior Engineer
422324,Niteen,Alblas,1996-11-26,Engineer
422330,Ghassan,Walston,9999-01-01,Technique Leader
422332,Naftali,Mawatari,1996-03-16,Senior Engineer
422333,Dekang,Verhaegen,9999-01-01,Engineer
422335,Jiafu,Muchinsky,9999-01-01,Senior Staff
422336,Ortrun,Rindone,9999-01-01,Staff
422338,Sachem,Rindone,9999-01-01,Senior Staff
422340,Halsur,Lorcy,9999-01-01,Senior Engineer
422342,Mario,Schahn,9999-01-01,Engineer
422347,Gila,Pintelas,1994-06-13,Engineer
422349,Mani,Straney,9999-01-01,Senior Staff
422357,Parto,Berztiss,9999-01-01,Engineer
422359,Gao,Rodham,9999-01-01,Staff
422360,Shaz,Swift,9999-01-01,Senior Engineer
422363,Tetsurou,Pramanik,9999-01-01,Senior Staff
422372,Torsten,Baja,9999-01-01,Engineer
422378,Tsvetan,Karlin,9999-01-01,Staff
422379,Yongmin,Kabayashi,9999-01-01,Senior Engineer
422380,Mamdouh,Kawashimo,9999-01-01,Technique Leader
422381,Aran,Merkl,9999-01-01,Senior Staff
422388,Atilio,Godskesen,9999-01-01,Senior Engineer
422389,Ramachenga,Suwa,9999-01-01,Senior Engineer
422390,Jiann,Gist,9999-01-01,Senior Engineer
422391,Shaowei,Birge,2001-11-23,Engineer
422393,Ramya,Schapire,9999-01-01,Engineer
422395,Marek,Bach,9999-01-01,Staff
422402,Shugo,Wiegley,9999-01-01,Senior Staff
422409,Aral,Toyoshima,1998-07-15,Staff
422412,Akemi,Sambasivam,9999-01-01,Senior Staff
422414,Diederik,Seuren,9999-01-01,Senior Staff
422417,Sanjeeva,Murtafg,9999-01-01,Technique Leader
422423,Rutger,Standera,9999-01-01,Senior Engineer
422440,Palash,Pietracaprina,9999-01-01,Senior Engineer
422447,Falguni,Peres,9999-01-01,Technique Leader
422448,Ugo,Swick,9999-01-01,Senior Staff
422451,Duke,Koyama,9999-01-01,Senior Engineer
422454,Nechama,McAlpine,9999-01-01,Senior Staff
422457,Eric,Conti,9999-01-01,Senior Engineer
422461,Ebbe,Beetstra,9999-01-01,Senior Engineer
422463,Kellyn,Benzaken,9999-01-01,Senior Staff
422467,Huei,Armand,2001-03-20,Staff
422470,Arvin,Androutsos,9999-01-01,Senior Staff
422471,Owen,Delgrossi,1992-10-19,Staff
422476,Xiahua,Biran,1989-09-26,Engineer
422477,Phule,Piveteau,9999-01-01,Senior Staff
422479,Youssef,Brookner,9999-01-01,Senior Staff
422480,JiYoung,Guenter,9999-01-01,Senior Engineer
422481,Irene,Fujisaki,9999-01-01,Senior Engineer
422489,Dines,Erdmenger,9999-01-01,Senior Staff
422491,Demin,Stanger,9999-01-01,Senior Staff
422505,Serif,Kushnir,1994-06-02,Senior Staff
422506,Patricio,Lambe,9999-01-01,Senior Staff
422511,Zijian,Zaumen,9999-01-01,Senior Staff
422514,Dharmaraja,Mitzlaff,9999-01-01,Senior Staff
422520,Cheong,Terkki,1993-01-24,Staff
422523,Irene,Tramer,1993-03-24,Senior Staff
422531,Perry,Leuchs,1995-07-23,Assistant Engineer
422537,Khue,Denis,9999-01-01,Senior Engineer
422540,Turgut,Etalle,9999-01-01,Senior Staff
422542,Bojan,Steenbeek,9999-01-01,Senior Staff
422549,Miomir,Felder,2000-06-13,Senior Staff
422550,Dhritiman,Christ,9999-01-01,Senior Engineer
422551,Kamakshi,Langford,2000-03-21,Senior Engineer
422552,Sungwon,Lindqvist,9999-01-01,Senior Staff
422554,Moriyoshi,Klerer,9999-01-01,Senior Staff
422556,Ayakannu,Assaf,2000-08-17,Technique Leader
422558,Aris,Negoita,9999-01-01,Senior Staff
422560,Honglan,Restivo,2001-08-01,Staff
422564,Akeno,Lanzelotte,9999-01-01,Senior Engineer
422566,Adly,Erva,9999-01-01,Engineer
422567,Fuqing,Zallocco,9999-01-01,Senior Engineer
422569,Jenwei,Fraisse,9999-01-01,Assistant Engineer
422573,Jianhao,Anily,9999-01-01,Senior Engineer
422574,Piyawadee,Zirintsis,9999-01-01,Senior Engineer
422577,Vasilis,Henseler,9999-01-01,Technique Leader
422579,Guenter,Nitto,9999-01-01,Senior Staff
422580,Ramya,Encarnacion,9999-01-01,Senior Staff
422587,Mohit,Speek,9999-01-01,Senior Engineer
422588,Abdelghani,Gimarc,9999-01-01,Senior Engineer
422589,Debatosh,Akiyama,9999-01-01,Assistant Engineer
422600,Chiranjit,Nations,9999-01-01,Senior Engineer
422614,Anneke,Wuwongse,9999-01-01,Senior Engineer
422616,Gift,Murtha,9999-01-01,Senior Engineer
422617,Arunachalam,Spieker,9999-01-01,Senior Staff
422619,Aron,Bottner,9999-01-01,Senior Staff
422620,Hongzhu,Openshaw,1994-12-24,Staff
422621,Zhonghui,Hashii,2001-08-28,Senior Engineer
422631,Richara,Lorin,9999-01-01,Senior Staff
422634,Tomoyuki,Eugenio,9999-01-01,Staff
422636,Bouchung,Schreiter,9999-01-01,Senior Staff
422638,Susanta,Schwaller,9999-01-01,Senior Engineer
422639,Pascal,Munawer,9999-01-01,Senior Staff
422640,Narain,Worfolk,1999-04-16,Engineer
422641,Padma,Hasham,9999-01-01,Senior Staff
422646,Alexius,Peltason,9999-01-01,Senior Engineer
422660,Zhilian,Grospietsch,9999-01-01,Staff
422661,Georgi,Raney,9999-01-01,Senior Staff
422665,Arunachalam,Edelhoff,9999-01-01,Senior Staff
422670,Luisa,Swiss,9999-01-01,Senior Staff
422671,Ronghao,Basagni,9999-01-01,Senior Engineer
422673,Xiong,Miculan,9999-01-01,Senior Staff
422676,Udaiprakash,Wissmann,9999-01-01,Senior Engineer
422677,Arra,Staylopatis,9999-01-01,Senior Engineer
422685,Reinhard,Oxman,9999-01-01,Senior Engineer
422695,Vojin,Ratzlaff,1992-06-26,Staff
422696,Debatosh,Botman,9999-01-01,Senior Staff
422698,Lobel,Maraist,1997-05-25,Senior Staff
422703,Diederik,Veccia,9999-01-01,Engineer
422709,Sanjit,Varley,1993-09-16,Senior Engineer
422712,Terresa,Nicolson,9999-01-01,Senior Engineer
422713,Miyeon,Compeau,2000-08-27,Engineer
422721,Kannan,Irland,2002-01-02,Senior Engineer
422726,Yongdong,Menyhert,9999-01-01,Staff
422727,Junichi,Heiserman,9999-01-01,Senior Staff
422734,Quingbo,Kampfer,9999-01-01,Senior Staff
422736,Clyde,Bugaenko,9999-01-01,Senior Staff
422737,Dung,Gerlach,9999-01-01,Senior Engineer
422742,Wonhee,Siochi,9999-01-01,Engineer
422744,Francoise,Panwar,9999-01-01,Senior Engineer
422746,Heather,Heping,1997-12-31,Staff
422748,Vasiliy,Marshall,9999-01-01,Senior Staff
422749,Make,Braunmuhl,9999-01-01,Engineer
422751,Shakhar,Kohling,1998-06-05,Senior Staff
422754,Tadanori,Koshiba,9999-01-01,Senior Engineer
422757,Willard,Merli,1999-06-16,Senior Engineer
422769,Amstein,Ginneken,9999-01-01,Senior Engineer
422775,Moto,Emmart,9999-01-01,Senior Engineer
422781,Katsuo,Granlund,9999-01-01,Senior Engineer
422782,JiYoung,Czaja,9999-01-01,Senior Staff
422784,Gererd,Breugel,9999-01-01,Technique Leader
422787,Mokhtar,Casperson,2000-03-20,Staff
422790,Hatim,Uchoa,9999-01-01,Staff
422794,Kyoichi,Coney,9999-01-01,Senior Engineer
422800,Rimli,Lunt,1991-01-26,Senior Staff
422805,Vasilii,Menyhert,9999-01-01,Senior Staff
422812,Akeno,Pashtan,9999-01-01,Senior Staff
422814,Samphel,Klerer,1998-02-24,Engineer
422817,Munehiro,Knightly,9999-01-01,Senior Staff
422821,Fai,Pusterhofer,1990-01-28,Staff
422824,Nalini,Montresor,9999-01-01,Senior Engineer
422834,Shirish,Merks,9999-01-01,Senior Engineer
422837,Szabolcs,Chaudhury,1994-04-30,Engineer
422838,Ult,Byoun,9999-01-01,Senior Staff
422839,Xiaopeng,Birsak,9999-01-01,Senior Staff
422841,Bojan,Lorch,9999-01-01,Senior Engineer
422843,Becky,Lodder,1994-06-23,Technique Leader
422846,Zijian,Szemeredi,1999-06-09,Senior Staff
422851,Basant,Muhlberg,9999-01-01,Senior Engineer
422863,Pranas,Uhrik,9999-01-01,Senior Engineer
422864,Alper,Kaiserswerth,9999-01-01,Assistant Engineer
422865,Fan,Baig,9999-01-01,Engineer
422869,Fumino,Emiris,9999-01-01,Staff
422872,Morrie,Chappelet,9999-01-01,Senior Staff
422877,Haldun,Speel,9999-01-01,Senior Staff
422879,Torsten,Merle,9999-01-01,Senior Staff
422880,Berna,Anily,2001-11-09,Engineer
422882,Kazuhisa,Rubsam,9999-01-01,Senior Staff
422889,Kitty,Viele,1997-07-24,Staff
422896,Kristin,Kulisch,9999-01-01,Senior Staff
422897,Domenico,Quaggetto,2000-10-09,Engineer
422900,Marc,Crabtree,9999-01-01,Senior Staff
422905,Arun,Warwick,1997-01-24,Technique Leader
422906,Susumu,Denny,9999-01-01,Senior Engineer
422907,Yongmao,Comte,9999-01-01,Senior Engineer
422909,Franziska,Perng,9999-01-01,Senior Engineer
422914,Emran,Kirkerud,9999-01-01,Staff
422924,Barry,Weiland,9999-01-01,Engineer
422926,Bernardo,Ouhyoung,9999-01-01,Senior Engineer
422929,Siamak,Takkinen,9999-01-01,Senior Staff
422938,Shuho,Taneja,9999-01-01,Senior Staff
422940,Arnd,Orlowski,1997-01-28,Senior Engineer
422941,Shakhar,Coullard,9999-01-01,Engineer
422946,Heekeun,Schmezko,1999-01-20,Engineer
422948,Shuzo,Levergood,9999-01-01,Staff
422949,Vishv,Stentiford,9999-01-01,Senior Staff
422950,Sampalli,Uhrik,9999-01-01,Senior Staff
422954,Bilhanan,Murtafg,9999-01-01,Engineer
422960,Naftaly,Baezner,9999-01-01,Senior Engineer
422963,Jiafu,Birdsall,9999-01-01,Senior Staff
422970,Izaskun,Ramalingam,9999-01-01,Senior Staff
422972,Vojin,Harbusch,9999-01-01,Senior Engineer
422978,Martine,Parveen,9999-01-01,Senior Staff
422979,Kiyokazu,Shihab,9999-01-01,Senior Staff
422981,Pranay,Cullers,1998-09-16,Senior Engineer
422985,Constantijn,Copas,9999-01-01,Staff
422987,Baocai,Schieder,1992-08-11,Engineer
422990,Jaana,Verspoor,9999-01-01,Engineer
422995,Gro,Pezzoli,9999-01-01,Senior Staff
423004,Stepehn,Saoudi,9999-01-01,Senior Engineer
